mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_psock_psock_generator_send.gr; 100s; 5; 0; 0; 0.12; 0.10; 0.00; 93%; 25008
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_psock_psock_readto.gr; 100s; 4; 0; 0; 0.12; 0.09; 0.02; 95%; 24540
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_ringbuf_ringbuf_put.gr; 100s; 3; 0; 0; 0.13; 0.10; 0.01; 91%; 19904
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_route-discovery_route_discovery_discover.gr; 100s; 3; 0; 0; 0.12; 0.08; 0.02; 94%; 19852
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_rudolph1_rudolph1_open.gr; 100s; 2; 0; 0; 0.11; 0.09; 0.01; 93%; 17700
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_rudolph1_write_data.gr; 100s; 3; 0; 0; 0.12; 0.08; 0.02; 95%; 21996
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100s; 5; 0; 0; 0.17; 0.13; 0.02; 94%; 28024
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-base64_base64_add_char.gr; 100s; 3; 0; 0; 0.14; 0.12; 0.01; 95%; 25792
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100s; 3; 0; 0; 0.15; 0.12; 0.02; 95%; 26544
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.01; 92%; 19960
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 92%; 24612
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100s; 2; 0; 0; 0.13; 0.10; 0.01; 93%; 19764
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-rime-ping_recv_mesh.gr; 100s; 3; 0; 0; 0.12; 0.09; 0.01; 91%; 24684
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100s; 4; 0; 0; 0.15; 0.11; 0.02; 94%; 28396
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-rime_recv_collect.gr; 100s; 3; 0; 0; 0.13; 0.09; 0.03; 94%; 24284
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-sendtest_read_chunk.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 92%; 17884
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 92%; 19988
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell_process_thread_shell_server_process.gr; 100s; 4; 0; 0; 0.14; 0.11; 0.02; 92%; 23780
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_shell_shell_register_command.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 91%; 22072
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_tcpip_eventhandler.gr; 100s; 3; 0; 0; 0.13; 0.11; 0.00; 93%; 25416
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip-neighbor_uip_neighbor_add.gr; 100s; 4; 0; 0; 0.15; 0.11; 0.03; 96%; 24788
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip-neighbor_uip_neighbor_periodic.gr; 100s; 3; 0; 0; 0.11; 0.08; 0.01; 93%; 19612
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip-over-mesh_recv_data.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 92%; 24988
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip_uip_connect.gr; 100s; 4; 0; 0; 0.14; 0.12; 0.01; 95%; 30076
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip_uip_init.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.00; 93%; 17744
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_uip_uip_unlisten.gr; 100s; 3; 0; 0; 0.11; 0.08; 0.01; 92%; 19744
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_webclient_senddata.gr; 100s; 3; 0; 0; 0.21; 0.18; 0.01; 96%; 32240
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; contiki_webclient_webclient_appcall.gr; 100s; 4; 0; 0; 0.17; 0.14; 0.02; 96%; 28036
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_anna.gr; 100s; 9; 0; 0; 0.60; 0.57; 0.01; 97%; 30684
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_fpsol2.i.1-pp.gr; 100s; -1; 2; 124; 100.00; 93.58; 3.93; 97%; 46860
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_fpsol2.i.1.gr; 100s; -1; 2; 124; 100.00; 93.34; 3.97; 97%; 43124
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_fpsol2.i.3-pp.gr; 100s; -1; 2; 124; 100.00; 93.43; 4.61; 98%; 51008
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_fpsol2.i.3.gr; 100s; -1; 2; 124; 100.00; 93.17; 4.79; 97%; 50036
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_games120.gr; 100s; -1; 2; 124; 100.02; 96.33; 2.66; 98%; 136748
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_homer.gr; 100s; -1; 2; 124; 100.01; 98.63; 1.33; 99%; 97008
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_inithx.i.1.gr; 100s; -1; 2; 124; 100.00; 93.62; 4.16; 97%; 46572
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_inithx.i.2-pp.gr; 100s; -1; 2; 124; 100.00; 93.88; 3.99; 97%; 44308
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_inithx.i.2.gr; 100s; -1; 2; 124; 100.00; 94.05; 3.94; 97%; 44040
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_inithx.i.3-pp.gr; 100s; -1; 2; 124; 100.00; 94.82; 3.10; 97%; 47704
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_jean.gr; 100s; 8; 0; 0; 0.35; 0.31; 0.02; 96%; 28620
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_5a.gr; 100s; -1; 2; 124; 100.00; 92.63; 5.87; 98%; 45584
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_5b.gr; 100s; -1; 2; 124; 100.00; 93.03; 5.49; 98%; 44000
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_5c.gr; 100s; -1; 2; 124; 100.00; 94.52; 3.57; 98%; 42940
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_5d.gr; 100s; -1; 2; 124; 100.01; 95.01; 3.21; 98%; 52300
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_15a-pp.gr; 100s; -1; 2; 124; 100.01; 96.87; 1.76; 98%; 62404
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_15a.gr; 100s; -1; 2; 124; 100.01; 96.21; 2.38; 98%; 64084
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_15b.gr; 100s; -1; 2; 124; 100.01; 95.28; 3.16; 98%; 59872
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_15c.gr; 100s; -1; 2; 124; 100.00; 94.27; 3.11; 97%; 43384
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_15d.gr; 100s; -1; 2; 124; 100.00; 93.52; 4.06; 97%; 46640
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25a-pp.gr; 100s; -1; 2; 124; 100.01; 96.85; 1.58; 98%; 82936
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25a.gr; 100s; -1; 2; 124; 100.01; 96.40; 2.32; 98%; 89572
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25b-pp.gr; 100s; -1; 2; 124; 100.01; 96.98; 1.73; 98%; 77152
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25b.gr; 100s; -1; 2; 124; 100.01; 98.78; 1.19; 99%; 84020
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25c.gr; 100s; -1; 2; 124; 100.00; 94.26; 3.48; 97%; 49884
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_le450_25d.gr; 100s; -1; 2; 124; 100.00; 94.40; 3.43; 97%; 53184
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_miles250.gr; 100s; 9; 0; 0; 0.27; 0.24; 0.01; 97%; 26628
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_miles750.gr; 100s; -1; 2; 124; 100.01; 97.80; 2.94; 100%; 84516
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_miles1000.gr; 100s; -1; 2; 124; 100.00; 94.40; 3.49; 97%; 52860
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.1.gr; 100s; -1; 2; 124; 100.01; 94.35; 3.59; 97%; 52640
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.2.gr; 100s; -1; 2; 124; 100.01; 95.50; 2.70; 98%; 58800
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.3.gr; 100s; -1; 2; 124; 100.01; 96.00; 2.18; 98%; 60912
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.4-pp.gr; 100s; -1; 2; 124; 100.01; 96.10; 2.12; 98%; 66500
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.5-pp.gr; 100s; -1; 2; 124; 100.01; 95.18; 3.03; 98%; 64988
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_mulsol.i.5.gr; 100s; -1; 2; 124; 100.01; 96.06; 2.08; 98%; 62844
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_myciel5.gr; 100s; -1; 2; 124; 100.08; 97.25; 1.55; 98%; 522604
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_myciel6.gr; 100s; -1; 2; 124; 100.00; 99.60; 0.26; 99%; 43036
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen5_5.gr; 100s; 12; 0; 0; 0.79; 0.50; 1.88; 300%; 82564
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen6_6.gr; 100s; 20; 0; 0; 1.94; 1.39; 1.89; 169%; 76956
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen7_7.gr; 100s; 29; 0; 0; 6.47; 22.77; 4.09; 414%; 98784
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen8_12.gr; 100s; -1; 2; 124; 100.01; 95.86; 2.83; 98%; 50208
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen9_9.gr; 100s; -1; 2; 124; 100.00; 98.33; 0.90; 99%; 45424
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen11_11.gr; 100s; -1; 2; 124; 100.01; 95.23; 3.13; 98%; 48752
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen12_12.gr; 100s; -1; 2; 124; 100.00; 94.79; 3.29; 98%; 46296
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen13_13.gr; 100s; -1; 2; 124; 100.00; 94.88; 3.31; 98%; 45512
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen14_14.gr; 100s; -1; 2; 124; 100.00; 93.74; 4.11; 97%; 46020
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen15_15.gr; 100s; -1; 2; 124; 100.00; 93.61; 4.12; 97%; 45732
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_queen16_16.gr; 100s; -1; 2; 124; 100.00; 93.26; 4.08; 97%; 42380
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_school1-pp.gr; 100s; -1; 2; 124; 100.00; 93.18; 4.05; 97%; 51476
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_school1.gr; 100s; -1; 2; 124; 100.01; 94.23; 3.40; 97%; 56256
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_school1_nsh-pp.gr; 100s; -1; 2; 124; 100.00; 92.81; 4.50; 97%; 44028
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_school1_nsh.gr; 100s; -1; 2; 124; 100.00; 94.57; 2.92; 97%; 55936
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_zeroin.i.2.gr; 100s; -1; 2; 124; 100.00; 95.77; 2.34; 98%; 59692
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_zeroin.i.3-pp.gr; 100s; 30; 0; 0; 66.71; 72.79; 6.67; 119%; 104416
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; dimacs_zeroin.i.3.gr; 100s; -1; 2; 124; 100.01; 96.03; 2.41; 98%; 60512
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_abort_abort.gr; 100s; 2; 0; 0; 0.07; 0.05; 0.00; 86%; 19760
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_bankfixe_pagemap_alloc.gr; 100s; 3; 0; 0; 0.09; 0.07; 0.00; 89%; 19796
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_clock_gettime_clock_gettime.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.01; 93%; 24308
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_clock_gettime_div10quickm.gr; 100s; 2; 0; 0; 0.10; 0.07; 0.01; 91%; 19760
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_clock_settime_clock_settime.gr; 100s; 3; 0; 0; 0.10; 0.09; 0.00; 91%; 19752
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_devf_fd_transfer.gr; 100s; 4; 0; 0; 0.17; 0.15; 0.01; 96%; 32356
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_devio_bfind.gr; 100s; 4; 0; 0; 0.09; 0.07; 0.00; 88%; 20012
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_devio_kprintf.gr; 100s; 4; 0; 0; 0.14; 0.11; 0.01; 95%; 28076
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_difftime_difftime.gr; 100s; 2; 0; 0; 0.14; 0.10; 0.02; 93%; 24488
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_fgets_fgets.gr; 100s; 4; 0; 0; 0.12; 0.10; 0.00; 91%; 22448
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_filesys_filename.gr; 100s; 4; 0; 0; 0.09; 0.07; 0.00; 91%; 22132
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_filesys_getinode.gr; 100s; 4; 0; 0; 0.13; 0.09; 0.02; 93%; 24856
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_filesys_i_open.gr; 100s; 4; 0; 0; 0.18; 0.14; 0.02; 93%; 32844
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_filesys_newfstab.gr; 100s; 3; 0; 0; 0.14; 0.11; 0.02; 96%; 19740
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_filesys_srch_mt.gr; 100s; 4; 0; 0; 0.09; 0.07; 0.01; 93%; 17900
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_gethostname_gethostname.gr; 100s; 3; 0; 0; 0.12; 0.09; 0.01; 91%; 19976
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_getpass__gets.gr; 100s; 4; 0; 0; 0.12; 0.11; 0.00; 94%; 22016
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_inode_rwsetup.gr; 100s; 3; 0; 0; 0.14; 0.10; 0.02; 95%; 29024
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_malloc___insert_chunk.gr; 100s; 4; 0; 0; 0.15; 0.12; 0.02; 96%; 25864
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_nanosleep_clock_nanosleep.gr; 100s; 4; 0; 0; 0.17; 0.14; 0.01; 95%; 30036
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_process_getproc.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.01; 94%; 22088
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_qsort__lqsort.gr; 100s; 4; 0; 0; 0.14; 0.12; 0.01; 95%; 27100
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_ran_rand.gr; 100s; 3; 0; 0; 0.12; 0.10; 0.01; 95%; 24152
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_readdir_readdir.gr; 100s; 4; 0; 0; 0.12; 0.10; 0.01; 95%; 25848
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_regexp_regcomp.gr; 100s; 3; 0; 0; 0.14; 0.11; 0.02; 93%; 27520
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_setbuffer_setbuffer.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 94%; 22072
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_setenv_setenv.gr; 100s; 4; 0; 0; 0.16; 0.13; 0.02; 94%; 28628
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_se_ycomp.gr; 100s; 4; 0; 0; 0.16; 0.13; 0.02; 96%; 26388
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_stat_statfix.gr; 100s; 2; 0; 0; 0.13; 0.10; 0.02; 95%; 24516
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_syscall_fs2_chown_op.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 95%; 19960
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_syscall_fs2__fchdir.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.00; 93%; 19824
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_syscall_proc__time.gr; 100s; 3; 0; 0; 0.11; 0.09; 0.01; 93%; 26624
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_sysconf_sysconf.gr; 100s; 4; 0; 0; 0.17; 0.15; 0.01; 96%; 31228
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_tty_tty_read.gr; 100s; 5; 0; 0; 0.22; 0.18; 0.03; 96%; 32196
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_usermem_ugets.gr; 100s; 3; 0; 0; 0.14; 0.10; 0.02; 94%; 20004
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; fuzix_vfscanf_vfscanf.gr; 100s; 7; 0; 0; 21.29; 20.07; 2.43; 105%; 233612
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; random4reg.gr; 100s; -1; 2; 124; 100.03; 98.98; 1.01; 99%; 518196
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; stdlib_gmtime.gr; 100s; 3; 0; 0; 0.17; 0.14; 0.02; 96%; 30832
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; stdlib_mktime.gr; 100s; 4; 0; 0; 0.12; 0.11; 0.00; 94%; 24736
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; stdlib_print_format.gr; 100s; 5; 0; 0; 1.26; 1.15; 0.07; 97%; 78164
ex; pa; 3; PARALLEL-BZTreewidth-DP-LS.exe; 1; stdlib_sincoshf.gr; 100s; 3; 0; 0; 0.18; 0.14; 0.02; 95%; 28204
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; 4x12_torusGrid.gr; 100s; -1; 2; 124; 100.07; 96.28; 2.12; 98%; 455488
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; 6s10.gaifman.gr; 100s; -1; 2; 124; 100.01; 93.97; 2.79; 96%; 90212
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; 6s11-opt.gaifman.gr; 100s; -1; 2; 124; 100.02; 94.08; 2.76; 96%; 106664
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; 6s12.gaifman.gr; 100s; -1; 2; 124; 100.01; 93.68; 2.90; 96%; 89908
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; 8x6_torusGrid.gr; 100s; -1; 2; 124; 100.04; 96.15; 1.90; 98%; 658708
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; AProVE07-01.gaifman.gr; 100s; -1; 2; 124; 100.01; 93.78; 3.11; 96%; 119600
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; AProVE07-03.gaifman.gr; 100s; -1; 2; 124; 100.00; 93.38; 3.36; 96%; 48696
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; AhrensSzekeresGeneralizedQuadrangleGraph_3.gr; 100s; 18; 0; 0; 1.63; 1.39; 2.21; 220%; 79292
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BalancedTree_3,5.gr; 100s; 2; 0; 0; 0.11; 0.08; 0.01; 92%; 23388
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BiggsSmithGraph.gr; 100s; -1; 2; 124; 100.04; 96.13; 1.83; 97%; 221832
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BlanusaSecondSnarkGraph.gr; 100s; 5; 0; 0; 0.85; 0.70; 2.01; 320%; 81944
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BrinkmannGraph.gr; 100s; 9; 0; 0; 1.09; 2.04; 1.95; 365%; 84300
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BrouwerHaemersGraph.gr; 100s; -1; 2; 124; 100.00; 99.64; 0.22; 99%; 44324
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; BubbleSortGraph_5.gr; 100s; -1; 2; 124; 100.02; 95.25; 3.10; 98%; 172192
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; CameronGraph.gr; 100s; -1; 2; 124; 100.00; 93.42; 4.17; 97%; 44488
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; Cell120.gr; 100s; -1; 2; 124; 100.00; 94.40; 5.55; 99%; 44216
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; ChvatalGraph.gr; 100s; 7; 0; 0; 0.36; 0.26; 1.63; 525%; 68136
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; ClebschGraph.gr; 100s; 9; 0; 0; 0.56; 0.37; 1.86; 398%; 73424
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; CycleGraph_100.gr; 100s; 3; 0; 0; 0.19; 0.15; 0.03; 95%; 30272
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DejterGraph.gr; 100s; -1; 2; 124; 100.01; 94.74; 3.80; 98%; 124652
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DesarguesGraph.gr; 100s; 7; 0; 0; 1.20; 2.51; 1.78; 356%; 94240
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DodecahedralGraph.gr; 100s; 7; 0; 0; 1.19; 3.02; 1.96; 419%; 79980
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DorogovtsevGoltsevMendesGraph.gr; 100s; 3; 0; 0; 6.01; 5.68; 0.32; 99%; 182736
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DoubleStarSnark.gr; 100s; -1; 2; 124; 100.01; 70.46; 55.57; 126%; 88476
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; DyckGraph.gr; 100s; 8; 0; 0; 90.45; 87.28; 1.67; 98%; 416296
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; EUR.gr.xz; 100s; -1; 2; 124; 100.18; 96.99; 3.10; 99%; 4391080
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; ErreraGraph.gr; 100s; 7; 0; 0; 0.71; 0.53; 1.87; 339%; 74336
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FibonacciTree_10.gr; 100s; 2; 0; 0; 0.10; 0.08; 0.00; 93%; 25100
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FlowerSnark.gr; 100s; 7; 0; 0; 1.08; 2.40; 2.11; 415%; 84144
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FoldedCubeGraph_7.gr; 100s; -1; 2; 124; 100.02; 96.94; 1.45; 98%; 220556
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FolkmanGraph.gr; 100s; 7; 0; 0; 1.25; 0.95; 2.16; 249%; 79240
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FosterGraph.gr; 100s; -1; 2; 124; 100.04; 96.18; 1.92; 98%; 237816
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; FriendshipGraph_10.gr; 100s; 3; 0; 0; 0.10; 0.08; 0.01; 92%; 17628
ex; pa; 3; PARALLEL-BZTreewidth-DP.exe; 1; GNP_20_10_0.gr; 100s; 5; 0; 0; 0.23; 0.28; 1.78; 865%; 40328
